2.8707566,0.77925193,2.199958,162,162,163
2.4938886,1.2786752,2.1848114,23,16,13
2.771864,1.1121314,2.1823373,66,67,70
2.7925832,1.031842,2.1868138,111,102,102
2.8668237,0.9753375,2.1860647,82,84,88
2.914294,0.9207692,2.1869607,172,170,174
3.199464,0.8711656,2.1763754,166,164,166
3.4749534,0.8291632,2.1606574,131,129,130
2.2676022,0.7213712,2.2405307,142,140,142
2.5459142,0.67465043,2.2272034,115,114,114
2.7027788,0.6265044,2.2198076,147,145,146
2.8418944,0.5817199,2.2166576,97,97,99
2.7791874,0.5196743,2.2235985,115,113,116
2.295931,0.4071206,2.259344,197,195,199
3.3748176,0.48752797,2.179133,148,148,151
2.7402034,0.35181403,2.2347107,211,206,207
3.5988662,0.4270947,2.1574697,228,221,219
2.9672284,0.28240943,2.2231672,210,207,210
2.0330305,0.059242606,2.2974885,123,121,123
3.5937881,0.29197216,2.1616802,143,142,147
2.990226,0.11839485,2.2222204,255,254,255
3.2170708,1.0722686,2.1678822,113,114,117
3.4477887,1.006053,2.1568143,137,137,144
3.2984912,0.95343155,2.1684608,65,65,70
2.9758246,0.8918605,2.1878722,92,93,97
2.4871843,0.81217444,2.2189612,152,148,148
3.3723483,0.7990834,2.1695554,187,185,187
2.2872844,0.66740346,2.2418976,83,82,85
2.3309183,0.60724247,2.2443323,141,140,143
2.1547108,0.52537966,2.2583241,74,74,75
1.9332734,0.43455172,2.2849329,151,149,151
3.4943795,0.5758971,2.167249,211,204,205
3.2797017,0.4996767,2.189449,220,213,212
2.9704049,0.40129077,2.2174814,170,167,169
2.5851388,0.27984262,2.2512753,97,98,99
2.1092281,0.12616456,2.285456,97,95,98
3.4719858,0.3441646,2.1762667,138,136,140
2.8240085,0.14971387,2.237557,199,194,198
2.1000214,1.3711202,2.677411,55,42,42
2.072172,1.3143696,2.2038074,180,169,167
1.7315413,1.1620784,2.2722523,100,98,102
2.8028927,1.0212145,2.1869807,243,232,229
2.563461,0.9336041,2.2087393,112,107,112
3.1340537,0.87508196,2.182705,85,87,91
2.6087143,0.7978407,2.2141714,106,104,106
3.1431239,0.7674444,2.190199,96,97,100
3.3251176,0.72933877,2.1777475,110,108,111
3.4198864,0.6894938,2.1714935,255,252,250
1.7734646,0.46045184,2.283224,31,28,30
2.179875,0.4375825,2.2655468,105,103,107
2.5923638,0.4277172,2.2395754,157,155,158
2.6201136,0.3717426,2.242362,147,147,148
2.2579727,0.24963915,2.2762537,147,145,147
3.5073035,0.42453194,2.1765494,92,93,96
3.2935078,0.33411837,2.193674,247,240,239
3.1861458,0.26022232,2.2038956,92,86,87
2.9331732,0.13813663,2.2234492,208,205,207
2.093355,1.3118229,2.7689435,192,146,115
2.0770717,1.3125756,2.2756615,137,111,87
2.6515536,1.153052,2.1909285,115,106,108
1.6661042,1.124089,2.2583127,88,86,90
3.0652778,0.9958712,2.1802669,84,86,90
1.6581405,0.96115255,2.2789369,100,101,104
2.2793498,0.885659,2.2272778,247,244,245
2.6576512,0.8272069,2.21003,106,106,111
2.70195,0.76981777,2.2113028,172,166,167
2.574377,0.70425403,2.2230434,198,196,198
2.3121383,0.6238657,2.243977,50,51,53
2.0319905,0.5321064,2.2674117,229,227,229
1.7764577,0.4316647,2.2856731,169,168,168
1.894608,0.37133014,2.2857585,100,97,99
2.3884397,0.36976147,2.2553782,144,143,146
2.9520168,0.39802623,2.2192836,122,117,121
3.4302397,0.4288323,2.1812735,88,91,92
2.6726677,0.2208333,2.2448802,190,187,189
3.3508692,0.31029022,2.192511,224,221,221
2.797419,0.11676991,2.2354512,90,84,85
2.3054495,-0.07568514,2.2918859,140,136,141
3.1697848,1.029825,2.1736465,106,103,105
2.984867,0.89443046,2.1891437,91,93,97
2.972454,0.78864133,2.1957648,218,212,207
2.9009118,0.70118535,2.2073727,172,169,169
2.434539,0.59326947,2.2400813,190,188,190
3.0851274,0.5932021,2.2025108,169,167,169
3.3150625,0.568303,2.1886382,134,130,134
3.4367924,0.5371032,2.1809661,117,114,115
1.9865638,0.2501166,2.286141,124,123,126
2.6194124,0.29257715,2.250896,204,204,206
3.1744287,0.3395561,2.2057114,174,168,171
2.0398192,0.029598594,2.3063016,211,209,212
2.9770222,0.17655063,2.219433,174,172,174
2.599791,0.015311599,2.2622216,2,0,7
2.1094823,1.3240755,2.7408533,174,134,100
2.9008508,1.1986547,2.1778164,190,190,193
3.2722235,1.055335,2.1670048,81,79,82
3.1761425,0.9631482,2.1772306,180,182,186
3.3121803,0.85833484,2.1682115,100,100,106
3.249496,0.7585432,2.1841004,35,33,37
2.7846985,0.61885715,2.213272,150,148,150
2.797051,0.5050262,2.223249,193,188,191
3.164428,0.4562714,2.203947,135,132,132
2.728285,0.27345932,2.2405689,202,196,197
3.0814292,0.24801159,2.2069988,219,213,216
2.7964144,0.07142758,2.2424512,215,209,212
2.9855795,1.302033,2.1699488,145,145,150
2.764958,1.253849,2.1826255,80,78,83
3.1549466,1.1048222,2.1752195,126,127,131
2.9075842,1.0404974,2.18432,48,52,57
